w,h,c,n,k,f_w,f_h,pad_w,pad_h,stride_w,stride_h,precision,fwd_time(usec),fwd_algo,pad_kernels
256,256,4,1,4,3,3,0,1,1,2,half,52,IMPLICIT_GEMM,0.0
640,480,8,32,32,5,5,0,1,2,2,half,8268,IMPLICIT_PRECOMP_GEMM,0.0
64,64,2,16,32,5,5,0,0,5,3,half,13,IMPLICIT_GEMM,0.0
16,16,64,2,2,5,5,1,0,5,3,half,128,IMPLICIT_PRECOMP_GEMM,0.0
400,300,2,4,32,3,3,1,0,5,2,half,44,IMPLICIT_GEMM,0.0
72,64,8,1,16,3,3,1,1,5,3,half,17,IMPLICIT_GEMM,0.0
32,32,16,1,8,5,5,0,0,1,2,half,46,IMPLICIT_PRECOMP_GEMM,0.0
40,30,32,32,16,5,5,1,1,1,2,half,251,IMPLICIT_PRECOMP_GEMM,0.0
96,96,64,32,2,5,5,1,0,3,1,half,2229,IMPLICIT_PRECOMP_GEMM,0.0
240,64,1,16,64,3,3,1,0,1,3,half,72,IMPLICIT_PRECOMP_GEMM,0.0
16,16,32,32,4,5,5,0,1,5,1,half,86,IMPLICIT_GEMM,0.0
640,480,8,16,16,5,5,0,1,5,5,half,680,IMPLICIT_PRECOMP_GEMM,0.0
256,256,2,1,4,5,5,0,0,3,1,half,38,IMPLICIT_GEMM,0.0
640,480,16,1,1,5,5,1,1,3,3,half,56,IMPLICIT_GEMM,0.0
32,32,4,2,1,3,3,1,0,1,3,half,13,IMPLICIT_GEMM,0.0
720,364,4,8,2,3,3,1,1,2,3,half,484,IMPLICIT_GEMM,0.0
600,480,64,8,64,5,5,1,1,2,3,half,9005,IMPLICIT_PRECOMP_GEMM,0.0
400,300,1,32,4,3,3,0,0,1,5,half,401,IMPLICIT_PRECOMP_GEMM,0.0
256,192,1,16,1,5,5,1,1,3,5,half,42,IMPLICIT_GEMM,0.0
96,96,16,16,2,3,3,1,1,1,3,half,88,IMPLICIT_GEMM,0.0
72,64,32,8,16,3,3,0,0,5,1,half,61,IMPLICIT_GEMM,0.0
256,192,16,1,4,3,3,1,1,2,3,half,36,IMPLICIT_GEMM,0.0
256,192,4,16,8,3,3,0,0,2,2,half,273,IMPLICIT_GEMM,0.0
240,64,64,1,8,5,5,0,1,5,3,half,129,IMPLICIT_PRECOMP_GEMM,0.0
40,30,32,32,8,5,5,1,1,3,5,half,87,IMPLICIT_GEMM,0.0
96,96,64,4,2,3,3,1,1,3,2,half,116,IMPLICIT_GEMM,0.0
64,64,64,32,16,3,3,0,1,1,2,half,575,IMPLICIT_PRECOMP_GEMM,0.0
40,30,4,32,64,5,5,1,1,5,5,half,19,IMPLICIT_GEMM,0.0
72,64,4,1,2,3,3,0,1,2,5,half,13,IMPLICIT_GEMM,0.0
160,160,1,1,4,5,5,0,0,5,5,half,6,IMPLICIT_GEMM,0.0
16,16,1,2,4,5,5,1,0,2,2,half,10,IMPLICIT_PRECOMP_GEMM,0.0
640,480,1,4,32,5,5,0,0,3,5,half,72,IMPLICIT_GEMM,0.0
400,300,2,4,8,3,3,1,1,1,5,half,74,IMPLICIT_GEMM,0.0
400,300,4,2,64,5,5,1,0,2,5,half,64,IMPLICIT_PRECOMP_GEMM,0.0
720,364,32,8,64,3,3,1,0,2,3,half,1742,IMPLICIT_PRECOMP_GEMM,0.0
400,300,8,2,4,5,5,0,0,1,1,half,772,IMPLICIT_PRECOMP_GEMM,0.0
720,364,32,1,32,5,5,1,1,5,1,half,680,IMPLICIT_PRECOMP_GEMM,0.0
16,16,2,1,32,3,3,1,0,2,3,half,10,IMPLICIT_PRECOMP_GEMM,0.0
400,300,2,16,4,5,5,1,0,1,3,half,843,IMPLICIT_PRECOMP_GEMM,0.0
240,240,16,2,8,5,5,0,1,1,3,half,256,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,16,2,3,3,0,1,5,3,half,10,IMPLICIT_GEMM,0.0
72,64,8,32,1,5,5,0,0,5,5,half,27,IMPLICIT_GEMM,0.0
64,64,4,8,64,3,3,1,1,5,5,half,15,IMPLICIT_PRECOMP_GEMM,0.0
400,300,16,64,1,5,5,1,0,1,3,half,3158,IMPLICIT_GEMM,0.0
64,64,32,64,32,3,3,1,1,2,1,half,628,IMPLICIT_PRECOMP_GEMM,0.0
48,32,1,32,64,5,5,1,1,3,2,half,13,IMPLICIT_GEMM,0.0
400,300,2,4,2,3,3,1,0,2,3,half,53,IMPLICIT_GEMM,0.0
40,30,64,8,32,5,5,0,0,5,5,half,130,IMPLICIT_PRECOMP_GEMM,0.0
320,320,16,64,64,5,5,1,1,5,1,half,8451,IMPLICIT_PRECOMP_GEMM,0.0
64,64,8,64,2,3,3,0,1,5,3,half,16,IMPLICIT_GEMM,0.0
160,160,16,2,8,5,5,1,1,2,5,half,49,IMPLICIT_GEMM,0.0
240,240,1,32,32,5,5,1,0,3,3,half,167,IMPLICIT_PRECOMP_GEMM,0.0
320,320,32,4,64,3,3,1,1,1,5,half,408,IMPLICIT_PRECOMP_GEMM,0.0
72,64,64,8,2,5,5,0,1,1,2,half,477,IMPLICIT_PRECOMP_GEMM,0.0
320,320,16,8,32,3,3,0,0,2,2,half,545,IMPLICIT_PRECOMP_GEMM,0.0
48,32,4,2,32,3,3,0,1,5,2,half,8,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,1,4,3,3,0,0,2,1,half,1209,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,1,1,3,3,0,0,3,3,half,39,IMPLICIT_GEMM,0.0
400,300,2,16,8,3,3,1,1,3,1,half,462,IMPLICIT_GEMM,0.0
32,32,64,8,16,3,3,0,1,1,2,half,64,IMPLICIT_GEMM,0.0
240,240,64,4,64,5,5,0,0,3,3,half,620,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,8,1,3,3,0,1,1,2,half,791,IMPLICIT_GEMM,0.0
400,300,2,16,1,5,5,0,1,2,1,half,1259,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,16,16,5,5,0,1,3,1,half,3020,IMPLICIT_PRECOMP_GEMM,0.0
320,320,1,16,32,3,3,1,0,1,3,half,324,IMPLICIT_GEMM,0.0
16,16,1,64,2,5,5,0,0,1,3,half,13,IMPLICIT_PRECOMP_GEMM,0.0
720,364,8,32,1,5,5,0,0,5,2,half,577,IMPLICIT_GEMM,0.0
256,192,4,2,32,5,5,1,1,5,3,half,32,IMPLICIT_GEMM,0.0
600,480,32,8,16,5,5,1,0,3,5,half,1834,IMPLICIT_PRECOMP_GEMM,0.0
320,320,64,2,1,3,3,1,0,3,5,half,144,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,4,32,5,5,1,1,1,1,half,55,IMPLICIT_GEMM,0.0
160,160,1,2,2,5,5,0,0,3,5,half,6,IMPLICIT_GEMM,0.0
96,96,1,8,4,5,5,1,0,5,5,half,6,IMPLICIT_GEMM,0.0
96,96,8,4,8,3,3,0,1,2,5,half,16,IMPLICIT_GEMM,0.0
640,480,4,8,32,3,3,1,1,2,5,half,347,IMPLICIT_GEMM,0.0
32,32,32,32,4,5,5,0,1,1,1,half,365,IMPLICIT_PRECOMP_GEMM,0.0
32,32,16,4,4,5,5,0,1,5,5,half,32,IMPLICIT_GEMM,0.0
96,96,1,8,2,5,5,0,0,3,5,half,6,IMPLICIT_GEMM,0.0
96,96,2,4,4,5,5,1,1,2,3,half,17,IMPLICIT_GEMM,0.0
96,96,8,1,8,3,3,0,1,1,1,half,24,IMPLICIT_GEMM,0.0
16,16,8,32,64,3,3,0,0,3,1,half,16,IMPLICIT_GEMM,0.0
720,364,2,64,2,3,3,0,0,2,1,half,4998,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,8,4,3,3,0,1,3,2,half,756,IMPLICIT_PRECOMP_GEMM,0.0
320,320,64,1,1,5,5,0,0,1,5,half,470,IMPLICIT_PRECOMP_GEMM,0.0
32,32,64,2,32,5,5,1,0,1,1,half,129,IMPLICIT_PRECOMP_GEMM,0.0
48,32,2,64,64,5,5,0,0,1,5,half,35,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,1,2,3,3,0,1,3,5,half,56,IMPLICIT_GEMM,0.0
400,300,8,64,4,5,5,0,1,5,2,half,2529,IMPLICIT_PRECOMP_GEMM,0.0
72,64,16,2,2,3,3,1,1,5,2,half,23,IMPLICIT_GEMM,0.0
256,192,16,64,16,5,5,1,1,3,3,half,2148,IMPLICIT_PRECOMP_GEMM,0.0
600,480,8,8,16,3,3,0,1,1,5,half,740,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,1,32,3,3,0,1,2,2,half,17,IMPLICIT_GEMM,0.0
64,64,64,16,8,5,5,0,1,1,3,half,481,IMPLICIT_PRECOMP_GEMM,0.0
240,64,8,32,1,5,5,0,1,5,1,half,78,IMPLICIT_PRECOMP_GEMM,0.0
16,16,32,32,64,3,3,1,1,5,2,half,36,IMPLICIT_GEMM,0.0
40,30,8,8,4,3,3,0,1,2,3,half,12,IMPLICIT_PRECOMP_GEMM,0.0
400,300,32,8,1,3,3,0,1,2,2,half,326,IMPLICIT_GEMM,0.0
72,64,32,64,8,5,5,0,0,2,3,half,547,IMPLICIT_PRECOMP_GEMM,0.0
240,64,64,32,32,3,3,0,0,1,2,half,2066,IMPLICIT_PRECOMP_GEMM,0.0
48,32,4,8,4,5,5,1,0,3,2,half,18,IMPLICIT_PRECOMP_GEMM,0.0
256,256,4,16,2,3,3,0,0,5,1,half,288,IMPLICIT_GEMM,0.0
256,256,4,64,2,5,5,0,1,3,3,half,892,IMPLICIT_PRECOMP_GEMM,0.0
160,160,2,2,32,3,3,1,0,1,3,half,17,IMPLICIT_GEMM,0.0
48,32,8,1,16,3,3,1,1,1,2,half,12,IMPLICIT_GEMM,0.0
240,64,1,16,8,5,5,0,1,3,3,half,27,IMPLICIT_PRECOMP_GEMM,0.0
32,32,32,64,16,3,3,0,1,3,5,half,46,IMPLICIT_PRECOMP_GEMM,0.0
16,16,8,32,4,5,5,0,0,3,2,half,29,IMPLICIT_GEMM,0.0
16,16,8,32,1,3,3,0,1,3,3,half,16,IMPLICIT_GEMM,0.0
600,480,2,4,8,5,5,1,1,3,2,half,275,IMPLICIT_PRECOMP_GEMM,0.0
256,256,64,32,8,5,5,0,1,2,3,half,7776,IMPLICIT_PRECOMP_GEMM,0.0
32,32,2,32,4,5,5,0,1,5,3,half,12,IMPLICIT_GEMM,0.0
48,32,16,32,2,3,3,1,1,1,1,half,68,IMPLICIT_PRECOMP_GEMM,0.0
32,32,2,4,2,3,3,1,1,5,2,half,10,IMPLICIT_GEMM,0.0
96,96,1,2,4,5,5,0,1,1,2,half,11,IMPLICIT_PRECOMP_GEMM,0.0
240,64,2,2,4,3,3,0,1,3,3,half,11,IMPLICIT_PRECOMP_GEMM,0.0
720,364,4,32,64,3,3,1,0,2,1,half,5894,IMPLICIT_PRECOMP_GEMM,0.0
32,32,32,8,16,3,3,0,0,1,2,half,36,IMPLICIT_GEMM,0.0
32,32,4,4,16,3,3,0,0,3,1,half,14,IMPLICIT_GEMM,0.0
64,64,32,4,32,5,5,1,0,1,5,half,87,IMPLICIT_GEMM,0.0
240,240,64,8,4,3,3,1,1,2,1,half,1949,IMPLICIT_PRECOMP_GEMM,0.0
640,480,32,32,1,5,5,0,0,5,5,half,1532,IMPLICIT_GEMM,0.0
64,64,32,32,64,5,5,1,1,5,5,half,160,IMPLICIT_GEMM,0.0
256,192,8,4,4,5,5,0,1,2,3,half,125,IMPLICIT_PRECOMP_GEMM,0.0
256,256,2,4,1,3,3,0,0,5,3,half,16,IMPLICIT_GEMM,0.0
48,32,64,1,32,5,5,0,1,3,3,half,129,IMPLICIT_PRECOMP_GEMM,0.0
160,160,16,32,2,5,5,0,1,2,5,half,214,IMPLICIT_GEMM,0.0
160,160,8,32,8,5,5,0,0,5,3,half,199,IMPLICIT_PRECOMP_GEMM,0.0
72,64,64,16,8,5,5,0,1,3,1,half,607,IMPLICIT_PRECOMP_GEMM,0.0
320,320,16,1,16,3,3,0,0,1,3,half,99,IMPLICIT_PRECOMP_GEMM,0.0
96,96,4,2,1,5,5,1,0,5,2,half,19,IMPLICIT_GEMM,0.0
48,32,4,8,64,3,3,0,1,3,3,half,13,IMPLICIT_PRECOMP_GEMM,0.0
40,30,1,8,32,3,3,0,0,5,3,half,14,IMPLICIT_GEMM,0.0
256,256,4,4,1,3,3,1,1,3,5,half,32,IMPLICIT_GEMM,0.0
320,320,64,2,64,5,5,1,1,1,5,half,974,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,4,2,3,3,0,0,1,5,half,7,IMPLICIT_PRECOMP_GEMM,0.0
64,64,2,8,64,5,5,1,0,3,5,half,13,IMPLICIT_GEMM,0.0
72,64,32,32,2,5,5,1,0,5,5,half,119,IMPLICIT_GEMM,0.0
240,64,16,32,32,3,3,0,1,1,3,half,449,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,8,4,5,5,1,1,3,3,half,99,IMPLICIT_PRECOMP_GEMM,0.0
720,364,64,32,4,3,3,1,0,2,3,half,11835,IMPLICIT_PRECOMP_GEMM,0.0
256,192,4,4,8,5,5,1,0,1,5,half,88,IMPLICIT_PRECOMP_GEMM,0.0
256,256,32,16,4,3,3,0,0,5,5,half,216,IMPLICIT_PRECOMP_GEMM,0.0
72,64,64,64,32,5,5,0,0,1,1,half,5920,IMPLICIT_PRECOMP_GEMM,0.0
600,480,32,32,32,5,5,1,1,2,5,half,10851,IMPLICIT_PRECOMP_GEMM,0.0
48,32,8,8,8,5,5,1,0,2,2,half,24,IMPLICIT_GEMM,0.0
96,96,2,1,64,3,3,0,1,5,1,half,12,IMPLICIT_PRECOMP_GEMM,0.0
320,320,1,4,16,5,5,0,0,3,3,half,39,IMPLICIT_GEMM,0.0
16,16,1,2,2,3,3,1,0,2,5,half,6,IMPLICIT_GEMM,0.0
320,320,16,8,8,3,3,1,1,3,2,half,357,IMPLICIT_PRECOMP_GEMM,0.0
720,364,1,16,8,3,3,0,1,1,2,half,1263,IMPLICIT_PRECOMP_GEMM,0.0
240,64,2,2,8,5,5,1,0,2,5,half,13,IMPLICIT_GEMM,0.0
600,480,1,16,32,5,5,0,1,2,3,half,599,IMPLICIT_GEMM,0.0
64,64,2,32,2,5,5,0,1,3,3,half,26,IMPLICIT_GEMM,0.0
720,364,1,2,16,3,3,1,0,5,1,half,69,IMPLICIT_GEMM,0.0
40,30,1,8,32,3,3,0,1,3,2,half,13,IMPLICIT_GEMM,0.0
256,192,4,2,64,3,3,0,1,1,2,half,76,IMPLICIT_GEMM,0.0
96,96,1,1,8,3,3,0,0,5,2,half,6,IMPLICIT_GEMM,0.0
48,32,8,4,1,5,5,0,1,2,1,half,28,IMPLICIT_PRECOMP_GEMM,0.0
600,480,1,16,32,3,3,0,1,3,2,half,455,IMPLICIT_GEMM,0.0
256,192,4,32,32,5,5,0,0,2,1,half,1880,IMPLICIT_PRECOMP_GEMM,0.0
72,64,1,32,16,3,3,0,0,3,3,half,14,IMPLICIT_PRECOMP_GEMM,0.0
64,64,16,8,2,5,5,0,0,1,5,half,46,IMPLICIT_PRECOMP_GEMM,0.0
720,364,32,16,32,5,5,1,0,3,2,half,8237,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,8,16,5,5,1,0,5,2,half,495,IMPLICIT_PRECOMP_GEMM,0.0
48,32,32,16,1,3,3,0,1,1,3,half,44,IMPLICIT_GEMM,0.0
16,16,16,2,32,5,5,1,0,5,5,half,46,IMPLICIT_GEMM,0.0
16,16,16,2,1,5,5,0,1,2,3,half,45,IMPLICIT_GEMM,0.0
240,240,32,2,16,3,3,1,0,1,3,half,194,IMPLICIT_PRECOMP_GEMM,0.0
72,64,2,16,8,5,5,1,0,5,5,half,13,IMPLICIT_GEMM,0.0
400,300,16,8,16,3,3,0,0,3,1,half,828,IMPLICIT_PRECOMP_GEMM,0.0
64,64,32,1,16,3,3,1,0,3,1,half,36,IMPLICIT_GEMM,0.0
160,160,32,64,16,5,5,1,1,1,2,half,9317,IMPLICIT_PRECOMP_GEMM,0.0
16,16,8,16,64,5,5,1,0,5,1,half,29,IMPLICIT_GEMM,0.0
720,364,16,1,32,5,5,0,1,1,5,half,354,IMPLICIT_PRECOMP_GEMM,0.0
64,64,32,16,32,3,3,1,0,3,3,half,62,IMPLICIT_GEMM,0.0
48,32,2,64,1,3,3,1,0,3,2,half,16,IMPLICIT_GEMM,0.0
32,32,4,8,2,5,5,1,0,2,2,half,19,IMPLICIT_GEMM,0.0
32,32,4,64,16,3,3,0,0,2,3,half,17,IMPLICIT_PRECOMP_GEMM,0.0
240,240,2,2,4,3,3,0,1,3,3,half,16,IMPLICIT_PRECOMP_GEMM,0.0
720,364,1,4,2,5,5,0,0,1,1,half,691,IMPLICIT_PRECOMP_GEMM,0.0
720,364,16,16,16,3,3,1,1,3,1,half,3615,IMPLICIT_PRECOMP_GEMM,0.0
240,64,8,64,16,5,5,0,0,2,3,half,518,IMPLICIT_PRECOMP_GEMM,0.0
40,30,1,4,32,5,5,1,0,2,2,half,15,IMPLICIT_PRECOMP_GEMM,0.0
600,480,16,2,1,5,5,1,1,3,2,half,156,IMPLICIT_PRECOMP_GEMM,0.0
240,240,2,32,64,3,3,1,0,1,2,half,811,IMPLICIT_GEMM,0.0
240,64,16,8,64,5,5,0,0,2,3,half,165,IMPLICIT_GEMM,0.0
640,480,64,32,64,5,5,0,0,2,3,half,37624,IMPLICIT_PRECOMP_GEMM,0.0
64,64,16,1,2,5,5,1,1,2,5,half,48,IMPLICIT_GEMM,0.0
160,160,16,8,16,5,5,1,1,1,1,half,1244,IMPLICIT_PRECOMP_GEMM,0.0
256,256,16,2,16,3,3,0,0,2,1,half,175,IMPLICIT_PRECOMP_GEMM,0.0
32,32,2,32,64,5,5,0,0,3,5,half,13,IMPLICIT_GEMM,0.0
256,256,4,1,32,5,5,0,1,5,5,half,19,IMPLICIT_GEMM,0.0
256,256,16,2,64,3,3,1,1,2,5,half,54,IMPLICIT_GEMM,0.0
240,64,32,32,8,3,3,0,0,3,2,half,374,IMPLICIT_PRECOMP_GEMM,0.0
96,96,2,8,64,5,5,1,1,2,5,half,18,IMPLICIT_GEMM,0.0
640,480,64,4,64,3,3,0,0,1,5,half,2201,IMPLICIT_PRECOMP_GEMM,0.0
600,480,8,16,8,5,5,1,1,1,5,half,4609,IMPLICIT_GEMM,0.0
72,64,4,2,8,3,3,0,0,2,3,half,13,IMPLICIT_GEMM,0.0
256,192,32,1,8,5,5,0,0,1,3,half,250,IMPLICIT_PRECOMP_GEMM,0.0
40,30,64,4,32,5,5,0,1,2,1,half,131,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,1,8,5,5,0,0,3,5,half,49,IMPLICIT_GEMM,0.0
240,64,32,16,2,3,3,0,0,2,1,half,284,IMPLICIT_GEMM,0.0
240,240,64,8,8,5,5,0,0,5,5,half,487,IMPLICIT_PRECOMP_GEMM,0.0
48,32,32,32,64,5,5,1,1,1,2,half,317,IMPLICIT_PRECOMP_GEMM,0.0
240,64,8,64,2,5,5,0,1,5,3,half,112,IMPLICIT_GEMM,0.0
320,320,64,8,64,3,3,1,1,5,3,half,539,IMPLICIT_PRECOMP_GEMM,0.0
640,480,64,32,1,5,5,0,0,5,5,half,3052,IMPLICIT_GEMM,0.0
72,64,2,4,4,5,5,0,0,3,5,half,13,IMPLICIT_PRECOMP_GEMM,0.0
400,300,32,8,1,3,3,0,0,3,1,half,1444,IMPLICIT_PRECOMP_GEMM,0.0
320,320,16,1,2,3,3,0,1,3,3,half,53,IMPLICIT_GEMM,0.0
256,256,1,64,8,5,5,0,0,2,3,half,549,IMPLICIT_GEMM,0.0
160,160,8,2,32,5,5,0,0,2,1,half,94,IMPLICIT_PRECOMP_GEMM,0.0
256,192,1,2,32,3,3,0,1,1,5,half,15,IMPLICIT_GEMM,0.0
32,32,4,2,1,5,5,0,1,2,1,half,19,IMPLICIT_GEMM,0.0
32,32,1,32,4,5,5,1,0,1,2,half,18,IMPLICIT_GEMM,0.0
96,96,64,32,4,3,3,0,1,2,1,half,1265,IMPLICIT_PRECOMP_GEMM,0.0
320,320,4,16,1,3,3,0,0,5,1,half,387,IMPLICIT_PRECOMP_GEMM,0.0
48,32,64,1,64,3,3,1,0,5,5,half,63,IMPLICIT_GEMM,0.0
240,64,4,16,16,5,5,0,1,3,3,half,81,IMPLICIT_GEMM,0.0
320,320,8,16,1,5,5,0,0,1,1,half,5030,IMPLICIT_PRECOMP_GEMM,0.0
72,64,64,4,16,3,3,1,0,2,3,half,64,IMPLICIT_GEMM,0.0
16,16,1,4,1,5,5,1,1,5,3,half,14,IMPLICIT_GEMM,0.0
40,30,8,1,16,3,3,0,0,3,5,half,16,IMPLICIT_GEMM,0.0
72,64,16,32,1,5,5,1,1,5,5,half,63,IMPLICIT_PRECOMP_GEMM,0.0
48,32,4,16,1,5,5,0,0,5,2,half,19,IMPLICIT_GEMM,0.0
640,480,16,4,1,5,5,1,0,3,5,half,131,IMPLICIT_GEMM,0.0
720,364,1,2,1,3,3,0,0,1,5,half,66,IMPLICIT_GEMM,0.0
40,30,8,1,1,3,3,1,0,1,2,half,10,IMPLICIT_GEMM,0.0
48,32,32,8,32,3,3,0,0,2,3,half,36,IMPLICIT_GEMM,0.0
240,240,2,64,16,5,5,1,1,3,1,half,1730,IMPLICIT_GEMM,0.0
720,364,8,1,4,3,3,0,0,3,3,half,41,IMPLICIT_GEMM,0.0
160,160,64,1,32,3,3,0,0,2,2,half,115,IMPLICIT_GEMM,0.0
720,364,64,16,4,3,3,0,1,2,5,half,3566,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,2,64,3,3,0,0,3,3,half,67,IMPLICIT_GEMM,0.0
40,30,64,2,1,3,3,0,0,1,3,half,64,IMPLICIT_GEMM,0.0
48,32,16,4,64,3,3,0,0,5,2,half,23,IMPLICIT_GEMM,0.0
16,16,1,32,64,3,3,1,0,3,1,half,12,IMPLICIT_GEMM,0.0
320,320,64,1,16,3,3,0,0,1,3,half,313,IMPLICIT_PRECOMP_GEMM,0.0
16,16,2,4,8,5,5,0,0,1,2,half,13,IMPLICIT_GEMM,0.0
256,192,64,16,64,3,3,1,1,5,5,half,345,IMPLICIT_PRECOMP_GEMM,0.0
64,64,4,32,2,5,5,1,0,2,2,half,80,IMPLICIT_GEMM,0.0
240,64,8,4,8,5,5,0,0,3,2,half,49,IMPLICIT_GEMM,0.0
240,64,1,32,64,3,3,0,0,5,5,half,20,IMPLICIT_GEMM,0.0
720,364,32,4,2,3,3,0,1,3,1,half,900,IMPLICIT_GEMM,0.0
256,192,2,2,4,3,3,1,0,2,3,half,16,IMPLICIT_GEMM,0.0
600,480,32,8,4,3,3,1,0,1,5,half,2931,IMPLICIT_GEMM,0.0
16,16,64,16,64,5,5,0,1,5,5,half,137,IMPLICIT_PRECOMP_GEMM,0.0
48,32,4,32,2,3,3,1,1,1,2,half,39,IMPLICIT_PRECOMP_GEMM,0.0
720,364,32,64,4,5,5,0,0,2,2,half,47014,IMPLICIT_PRECOMP_GEMM,0.0
320,320,2,4,1,3,3,1,1,5,3,half,23,IMPLICIT_GEMM,0.0
72,64,2,8,32,3,3,1,1,5,1,half,11,IMPLICIT_GEMM,0.0
40,30,64,16,8,3,3,1,1,1,3,half,115,IMPLICIT_GEMM,0.0
240,64,64,4,1,5,5,0,0,5,3,half,131,IMPLICIT_PRECOMP_GEMM,0.0
400,300,8,8,32,5,5,1,1,2,2,half,824,IMPLICIT_PRECOMP_GEMM,0.0
96,96,1,32,64,5,5,1,1,3,1,half,90,IMPLICIT_GEMM,0.0
64,64,8,64,64,3,3,0,0,3,2,half,99,IMPLICIT_GEMM,0.0
240,240,4,64,8,3,3,1,0,1,3,half,1693,IMPLICIT_PRECOMP_GEMM,0.0
400,300,64,2,64,5,5,0,0,5,1,half,1233,IMPLICIT_PRECOMP_GEMM,0.0
400,300,16,8,32,5,5,1,0,1,5,half,1205,IMPLICIT_PRECOMP_GEMM,0.0
48,32,32,16,8,3,3,1,0,1,5,half,37,IMPLICIT_GEMM,0.0
96,96,1,4,8,3,3,1,0,3,1,half,14,IMPLICIT_GEMM,0.0
96,96,32,2,32,5,5,0,0,1,1,half,246,IMPLICIT_PRECOMP_GEMM,0.0
160,160,1,1,1,3,3,0,1,2,3,half,13,IMPLICIT_GEMM,0.0
256,256,1,32,64,5,5,0,0,1,1,half,1871,IMPLICIT_PRECOMP_GEMM,0.0
160,160,64,64,8,5,5,0,1,5,2,half,3760,IMPLICIT_PRECOMP_GEMM,0.0
72,64,1,64,1,5,5,0,0,3,1,half,65,IMPLICIT_GEMM,0.0
320,320,64,1,32,3,3,0,0,3,5,half,99,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,4,8,5,5,1,0,3,2,half,4454,IMPLICIT_PRECOMP_GEMM,0.0
160,160,4,4,4,5,5,1,0,2,2,half,68,IMPLICIT_GEMM,0.0
400,300,64,64,32,3,3,0,1,5,3,half,4715,IMPLICIT_PRECOMP_GEMM,0.0
72,64,4,1,8,3,3,1,0,2,2,half,13,IMPLICIT_GEMM,0.0
640,480,64,2,64,3,3,0,0,2,2,half,1387,IMPLICIT_PRECOMP_GEMM,0.0
600,480,4,32,4,5,5,0,1,1,5,half,3473,IMPLICIT_PRECOMP_GEMM,0.0
96,96,8,4,1,5,5,1,1,3,5,half,29,IMPLICIT_GEMM,0.0
640,480,4,16,1,3,3,0,1,3,3,half,636,IMPLICIT_PRECOMP_GEMM,0.0
256,192,32,16,2,3,3,1,1,5,3,half,315,IMPLICIT_GEMM,0.0
256,256,4,16,2,5,5,0,1,3,2,half,346,IMPLICIT_PRECOMP_GEMM,0.0
16,16,4,2,16,5,5,1,0,5,2,half,16,IMPLICIT_GEMM,0.0
240,240,32,32,1,3,3,1,0,3,3,half,337,IMPLICIT_GEMM,0.0
64,64,64,1,16,5,5,0,1,3,2,half,129,IMPLICIT_PRECOMP_GEMM,0.0
640,480,32,16,32,3,3,0,1,1,3,half,7581,IMPLICIT_PRECOMP_GEMM,0.0
32,32,4,4,4,5,5,0,0,3,1,half,19,IMPLICIT_GEMM,0.0
240,240,16,8,2,3,3,1,0,2,5,half,82,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,2,1,5,5,1,0,3,1,half,46,IMPLICIT_GEMM,0.0
16,16,64,4,4,3,3,1,0,1,1,half,18,WINOGRAD_NONFUSED,0.0
256,256,2,32,16,3,3,1,1,1,5,half,314,IMPLICIT_GEMM,0.0
400,300,16,8,4,5,5,1,1,5,2,half,605,IMPLICIT_PRECOMP_GEMM,0.0
64,64,16,2,4,3,3,1,0,2,3,half,23,IMPLICIT_GEMM,0.0
32,32,64,32,8,3,3,0,1,2,5,half,64,IMPLICIT_GEMM,0.0
240,64,4,4,64,3,3,1,1,5,5,half,13,IMPLICIT_PRECOMP_GEMM,0.0
256,256,4,64,1,3,3,0,0,5,5,half,200,IMPLICIT_PRECOMP_GEMM,0.0
600,480,2,2,1,5,5,1,0,1,2,half,398,IMPLICIT_GEMM,0.0
256,256,4,64,16,3,3,0,1,3,2,half,967,IMPLICIT_PRECOMP_GEMM,0.0
720,364,8,4,32,3,3,0,1,1,2,half,889,IMPLICIT_PRECOMP_GEMM,0.0
96,96,16,64,4,5,5,1,0,1,2,half,1691,IMPLICIT_PRECOMP_GEMM,0.0
72,64,2,4,16,5,5,1,0,5,5,half,13,IMPLICIT_PRECOMP_GEMM,0.0
600,480,64,64,16,5,5,1,1,2,5,half,41857,IMPLICIT_PRECOMP_GEMM,0.0
640,480,16,16,4,5,5,0,0,1,3,half,8091,IMPLICIT_GEMM,0.0
600,480,4,16,4,5,5,0,0,5,3,half,620,IMPLICIT_PRECOMP_GEMM,0.0
